Date,Open,High,Low,Close,Adj Close,Volume
2024-09-18,100.239998,100.730003,99.540001,99.589996,91.941689,48897000
2024-09-19,98.919998,99.309998,98.769997,99.260002,91.637032,39979800
2024-09-20,98.989998,99.250000,98.720001,98.879997,91.286217,37067600
2024-09-23,98.500000,99.089996,98.019997,98.669998,91.092361,35703900
2024-09-24,98.000000,98.889999,97.849998,98.650002,91.073891,31005400
2024-09-25,98.260002,98.320000,97.790001,97.830002,90.316872,36738200
2024-09-26,98.070000,98.250000,97.419998,98.059998,90.529198,33332300
2024-09-27,98.540001,98.760002,98.209999,98.570000,91.000031,28317600
2024-09-30,98.639999,98.709999,97.879997,98.099998,90.566139,34175500
2024-10-01,98.800003,99.330002,98.389999,98.489998,91.220016,45254200
2024-10-02,97.360001,97.730003,97.059998,97.660004,90.451294,35810800
2024-10-03,97.339996,97.510002,96.739998,96.739998,89.599190,39677800
2024-10-04,95.440002,95.959999,95.400002,95.550003,88.497040,56954100
2024-10-07,94.980003,95.269997,94.760002,94.830002,87.830170,42606600
2024-10-08,94.389999,95.029999,94.339996,94.989998,87.978371,33709600
2024-10-09,94.669998,94.910004,94.230003,94.449997,87.478218,35807700
2024-10-10,93.879997,94.089996,93.410004,94.080002,87.135544,53667400
2024-10-11,93.480003,94.070000,93.419998,93.699997,86.783569,27406400
2024-10-14,93.040001,93.779999,92.980003,93.769997,86.848419,28795300
2024-10-15,94.459999,95.000000,94.370003,94.910004,87.904266,46429100
2024-10-16,95.389999,95.620003,95.139999,95.309998,88.274750,32281500
2024-10-17,94.290001,94.440002,93.669998,93.800003,86.876213,43427200
2024-10-18,94.050003,94.279999,93.860001,93.870003,86.941032,25258600
2024-10-21,93.019997,93.089996,92.230003,92.230003,85.422096,49504700
2024-10-22,92.650002,92.760002,92.089996,92.320000,85.505447,32096900
2024-10-23,91.839996,92.370003,91.660004,92.070000,85.273895,33354200
2024-10-24,92.230003,93.000000,91.959999,92.660004,85.820351,32507400
2024-10-25,92.989998,93.040001,92.019997,92.139999,85.338745,28667100
2024-10-28,92.269997,92.290001,91.419998,91.889999,85.107193,33156500
2024-10-29,91.169998,92.059998,90.980003,92.029999,85.236855,46545200
2024-10-30,92.839996,93.290001,92.160004,92.300003,85.486931,41951100
2024-10-31,92.199997,92.940002,91.870003,92.449997,85.625847,52173800
2024-11-01,92.260002,92.519997,90.800003,90.839996,84.418663,80402000
2024-11-04,92.279999,92.570000,91.629997,92.250000,85.729004,49747600
2024-11-05,92.029999,92.900002,91.599998,92.739998,86.184364,46986000
2024-11-06,89.639999,90.720001,89.550003,90.199997,83.823906,98895700
2024-11-07,90.750000,91.620003,90.650002,91.330002,84.874039,56221400
2024-11-08,92.000000,92.599998,91.839996,92.489998,85.952034,56756200
2024-11-11,92.250000,92.300003,91.620003,92.040001,85.533859,22369200
2024-11-12,91.370003,91.849998,90.510002,90.660004,84.251411,57908400
2024-11-13,91.519997,91.540001,89.720001,89.800003,83.452209,49009100
2024-11-14,90.559998,91.029999,90.269997,90.320000,83.935440,53328300
2024-11-15,89.919998,90.650002,89.510002,90.080002,83.712418,73722400
2024-11-18,89.660004,90.589996,89.419998,90.239998,83.861076,36010600
2024-11-19,90.820000,91.070000,90.620003,90.699997,84.288574,29585100
2024-11-20,90.150002,90.830002,90.110001,90.410004,84.019073,27755400
2024-11-21,90.449997,90.849998,90.000000,90.339996,83.954025,28365700
2024-11-22,90.510002,90.699997,90.150002,90.389999,84.000488,21547500
2024-11-25,92.199997,92.779999,91.989998,92.730003,86.175079,56858000
2024-11-26,92.160004,92.440002,91.809998,92.370003,85.840523,31122200
2024-11-27,93.040001,93.379997,92.669998,93.010002,86.435265,39442200
2024-11-29,93.779999,93.989998,93.440002,93.970001,87.327408,31905700
2024-12-02,93.269997,94.150002,93.000000,93.870003,87.537254,39406000
2024-12-03,93.930000,94.029999,92.989998,93.059998,86.781883,32768900
2024-12-04,92.610001,94.190002,92.540001,94.059998,87.714424,35851100
2024-12-05,93.720001,94.389999,93.660004,94.250000,87.891602,23695800
2024-12-06,94.720001,94.849998,94.019997,94.389999,88.022156,31761500
2024-12-09,93.989998,94.040001,93.470001,93.519997,87.210869,30509600
2024-12-10,93.019997,93.300003,92.910004,93.080002,86.800537,28706500
2024-12-11,93.070000,93.290001,92.110001,92.199997,85.979889,38748400
2024-12-12,91.639999,91.750000,91.000000,91.080002,84.935463,45368400
2024-12-13,90.800003,90.849998,90.080002,90.150002,84.068192,39486000
2024-12-16,90.550003,90.620003,90.050003,90.419998,84.320000,23482300
2024-12-17,90.519997,90.989998,90.459999,90.639999,84.525154,23839900
2024-12-18,89.970001,90.370003,89.139999,89.160004,83.468208,61328400
2024-12-19,88.070000,88.389999,87.510002,87.809998,82.204399,99083300
2024-12-20,88.529999,88.910004,88.290001,88.309998,82.672470,45542400
2024-12-23,88.160004,88.230003,87.440002,87.500000,81.914185,32764600
2024-12-24,87.040001,87.889999,86.980003,87.870003,82.260567,22377600
2024-12-26,87.209999,87.959999,87.199997,87.820000,82.213768,19981800
2024-12-27,87.480003,87.779999,87.059998,87.099998,81.539734,27262300
2024-12-30,87.830002,88.040001,87.669998,87.800003,82.195038,48519600
2024-12-31,88.129997,88.279999,87.260002,87.330002,81.755051,31917300
2025-01-02,87.800003,88.120003,87.209999,87.570000,81.979721,27841300
2025-01-03,87.720001,87.879997,87.180000,87.290001,81.717598,21962200
2025-01-06,87.050003,87.230003,86.669998,86.900002,81.352486,30231500
2025-01-07,86.599998,86.769997,85.790001,85.919998,80.435043,41757200
2025-01-08,85.470001,86.199997,85.339996,86.029999,80.538025,44590800
2025-01-10,85.279999,85.849998,85.160004,85.459999,80.004417,47115800
2025-01-13,85.529999,85.660004,85.040001,85.430000,79.976334,33258900
